Questionnaire Name,Account Number,Account Name,Country,CDP Region,Sector,Title,Description
Cities 2019,54656,Prefeitura de Vinhedo,Brazil, Latin America,Waste recycling,,Projeto de Reuso da Água das Estações de Tratamento de Esgoto.
Cities 2019,54662,Prefeitura do Município de Maringá,Brazil, Latin America,,,
Cities 2019,54662,Prefeitura do Município de Maringá,Brazil, Latin America,Water management,,"Programa de Mobilidade financiado pelo Banco Interamericano de Desenvolvimento - BID, com melhorias principalmente voltadas à gestão de águas pluviais urbanas."
Cities 2019,54667,Prefeitura Municipal de Contagem,Brazil, Latin America,Waste recycling,,
Cities 2019,54670,Prefeitura Municipal de Capivari,Brazil, Latin America,,,
Cities 2019,54678,Prefeitura Municipal de Porto Feliz,Brazil, Latin America,,,
Cities 2019,54678,Prefeitura Municipal de Porto Feliz,Brazil, Latin America,Renewable energy,,"Plano Diretor Municipal, que abrange as questões relacionadas à energia renovável."
Cities 2019,54681,Prefeitura Municipal de Araçatuba,Brazil, Latin America,Waste recycling,,"Program of integral waste management of the city, with energy reuse and recycling in development."
Cities 2019,54681,Prefeitura Municipal de Araçatuba,Brazil, Latin America,Waste recycling,Selective Collect,Selective Collection in 100% gives urban area of the municipality.
Cities 2019,54683,Prefeitura Municipal de Franco da Rocha,Brazil, Latin America,,,
Cities 2019,54683,Prefeitura Municipal de Franco da Rocha,Brazil, Latin America,Water management,,Construção de sistemas de captação e reaproveitamento da água da chuva desenvolvido pelo Estado de São Paulo.
Cities 2019,54687,Prefeitura Municipal de São José dos Campos,Brazil, Latin America,Other: Programa Mais Água,,"A Prefeitura de São José dos Campos está implantando o Programa Mais Água, de Pagamento por Serviços Ambientais (PSA), para garantir a proteção dos mananciais de água da região. O programa viabilizará o apoio técnico e a remuneração de proprietários rurais que mantenham terras preservadas a partir de um fundo de financiamento, que poderá receber recursos públicos e privados.http://www.sjc.sp.gov.br/secretarias/inovacao_desenvolvimento_economico/sao_jose_rural_sustentavel/pagamento_servicos_ambientais.aspx"
Cities 2019,54687,Prefeitura Municipal de São José dos Campos,Brazil, Latin America,Other: Programa de Revitalização de Nascentes,,"O programa está revitalizando, desde 2006, 33 nascentes degradadas em áreas urbanas do município, com o plantio de mudas de árvores nativas da nossa região, recompondo a vegetação e mata ciliar nas áreas de preservação permanente (APP).O Programa revitaliza e preserva nascentes que contribuem para a formação do Rio Paraíba do Sul, responsável pelo abastecimento de, aproximadamente, 15 milhões de habitantes, em 180 cidades situadas ao longo do Vale do Paraíba, nos estados de São Paulo, Minas Gerais e Rio de Janeiro, incluindo o abastecimento da Região Metropolitana da cidade do Rio de Janeiro. Revitalizar nascentes é garantir a água potável em quantidade e qualidade para muita gente. Desta forma, procura contribuir, mediante ações locais, para a melhoria das condições da Bacia do Rio Paraíba do Sul.http://www.sjc.sp.gov.br/secretarias/urbanismo_sustentabilidade/revitalizacao_nascentes.aspx"
Cities 2019,54692,Prefeitura Municipal de Sertãozinho,Brazil, Latin America,,,
Cities 2019,54692,Prefeitura Municipal de Sertãozinho,Brazil, Latin America,Water management,,"O Municipio de Sertãozinho possui um Diagnóstico das principais nascentes, APP e remanescentes florestais. Através dele o município vem realizando plantios para recuperação de áreas degradadas, visando uma melhora da biodiversidade e qualidade do ar e dos córregos urbanos. Devido ao custo, necessidade de maquinários, mão de obra especializada e insumos o município vem buscando fontes de financiamento para viabilizar a realização desses plantios, aumentando os espaços verdes e recuperando 100% de suas áreas ciliares. O custo desse projeto varia de acordo com a área a ser recuperada, uma vez que além do plantio é necessária a realização de manutenções periódicas.Para realizar melhorias relacionadas diretamente a mudanças climáticas, é necessário a realização de um inventário, sendo o ponto de partida para criação de ações mitigadoras. Para isso, o município também necessita de fontes de recurso."
Cities 2019,54692,Prefeitura Municipal de Sertãozinho,Brazil, Latin America,Waste recycling,,"Atualmente no município de Sertãozinho, 40% das residências são atendidas pela coleta seletiva, com recolhimento de materiais recicláveis. Com o intuito de aumentar essa porcentagem e diminuir o volume de resíduos que irão para aterros sanitários, há projetos que visam a compra de novos caminhões utilizados para a coleta seletiva e de maquinário para triagem dos materiais recicláveis.Está sendo finalizada a obra de ampliação da central de triagem, (com finalização prevista para junho de 2017) onde o projeto é que a cidade de sertãozinho colete e trie 100% dos resíduos recicláveis. Foi adquirido 01x (um) caminhão, pelo recurso do FECOP (Premiação dada pelo Programa Município Verde Azul)"
Cities 2019,54696,XIV Ayuntamiento de La Paz,Mexico, Latin America,,,
Cities 2019,54697,Prefeitura Municipal de Cerquilho,Brazil, Latin America,,,
Cities 2019,54699,Prefeitura Municipal de Barueri,Brazil, Latin America,,,
Cities 2019,54700,Prefeitura Municipal de Sumaré,Brazil, Latin America,Waste management,Criação de ecopontos e segregação de resíduos domésticos orgânicos e recicláveis,"A prefeitura busca realizar um convênio com a cooperativa de catadores a fim de implantar a coleta seletiva no município. Por determinação do ministério público, a prefeitura deverá ainda disponibilizar os ecopontos (locais físicos para entrega voluntária do material, separados por tipo e com acompanhamento de funcionário treinado)."
Cities 2019,54703,Prefeitura Municipal de Mairiporã,Brazil, Latin America,,,
Cities 2019,54703,Prefeitura Municipal de Mairiporã,Brazil, Latin America,No relevant projects,,
Cities 2019,54706,Prefeitura Municipal de Boa Vista,Brazil, Latin America,Waste recycling,IMPLANTAÇÃO DA COLETA SELETIVA NO BAIRRO NOVA CIDADE,"A implementação da coleta seletiva, de acordo com o PMGIRS, está prevista a partir de 2019, e terá início nos bairros  conjunto cidadão, alvorada, Dr. Silvio Leite, Jardim Primavera, Santa Tereza, Tancredo Neves Caimbé, Buritis e Jardim Floresta, contudo as associações e cooperativa, constituídas por pessoas de baixa renda,  que sobrevivem basicamente do comercio de resíduos recicláveis, estão implantadas no outro extremo da cidade. A distancia vai inviabilizar a coleta devido a necessidade de transportar os recicláveis até a sede das associações e cooperativa, dessa forma a presidente da Associação terra viva, visando garantir o sustento de seus associados e dependentes está se propondo a realizar a coleta seletiva no bairro nova cidade. A reciclagem implica uma redução significativa dos níveis de poluição ambiental, controle de doenças que se propagam devido ao acúmulo indiscriminado de resíduos, dignifica os catadores ao serem reconhecidos e remunerados pelo trabalho executado, alem de evitar o desperdício de recursos naturais, através da economia de energia e matérias-primas.Este projeto tem como objetivo geral a implantação da coleta seletiva no bairro nova cidade pela associação TERRA VIVA como empresa de reciclagem com sede no bairro nova cidade. Apresentar resultados concretos da realização de coleta seletiva no bairro nova cidade. Primar pela dignidade humana com a geração de emprego e renda aos catadores de materiais recicláveis associados, garantindo o retorno financeiro e garantindo a qualidade ambiental no bairro nova cidade.4.  OBJETIVOS ESPECÍFICOS•	Conscientizar e sensibilizar a comunidade do bairro nova cidade sobre a importância de realizar a coleta seletiva; •	Sensibilizar a comunidade quanto a necessidade de realizar a separação dos resíduos recicláveis e entrega no Ecoponto;•	Promover a cultura de redução, reutilização, reaproveitamento e reciclagem;•	Operacionalizar a coleta seletiva no bairro Nova Cidade;•	Implementar a coleta seletiva no bairro Nova Cidade;•	Criar rotinas de coleta de resíduos recicláveis junto aos geradores;•	Implantar ações de educação ambiental no bairro nova cidade;•	Fomentar a geração de emprego e renda;•	Viabilizar o melhoramento da qualidade ambiental, evitando o depósito irregular locais de criadouros de vetores de doenças transmitidas por mosquitos, mamíferos e insetos;•	Atender ao disposto na lei 12.305/2010 e Decreto nº 7404/2010;•	Promover a reflexão sobre os problemas ambientais em todos os níveis da administração pública;•	Estimular a adoção de atitudes e procedimentos que levem ao uso racional dos recursos naturais;•	Reduzir a destinação inadequada de resíduos sólidos;•	Estimular e promover mudanças de hábitos dos moradores do bairro nova cidade.Equipamentos necessários para a realização da coleta no bairro nova cidade:- 05 bicicletas cargueira tipo triciclo;- prensa;- EPI;- picotador de papel;- picotador de plásticos;- balança;- sugestão de modelos de equipamentos, anexo II;- Especificações técnicas dos equipamentos após definição dos modelos."
Cities 2019,54706,Prefeitura Municipal de Boa Vista,Brazil, Latin America,Other: MUNÍCIPES  AUTUADOS POR QUESTÕES AMBIENTAIS.,Educar para não multar,"A Secretaria Municipal de Serviços Públicos e Meio Ambiente, através do departamento de Inspetoria ambiental apresenta o  projeto ""educar para não multar"", que visa incentivar as boas práticas ambientais de acordo com a legislação vigente. O Projeto ""educar para não multar"" objetiva alcançar as Instituições de ensino fundamental, médio e superior como conteúdo transversal que não faz parte da grade curricular da educação, incluindo também  todas as instituições não educacionais públicas e privadas que se interessarem pelo conteúdo do projeto, para conscientizar os jovens e adultos sobre as consequências decorrentes dos autos de infração ambiental e dos crimes que os ocasionam.O departamento de fiscalização ambiental, da Secretaria de Serviços públicos e Meio Ambiente - SPMA, composto por inspetores do meio ambiente, visando minorar as ações de degradação e comprometimento dos recursos naturais no município de Boa Vista RR, e sendo imbuídos das ações de multar os infratores das leis ambientais, notaram que há um percentual significativo dos munícipes autuados. Entre os infratores encontramos jovens a partir de dezoito anos até idosos.  É sabido que educação ambiental nas escolas é um conteúdo transversal e não está sendo tratado com foco na legislação ambiental nem com a devida importância, após a Conferência da ONU sobre Meio Ambiente e Desenvolvimento, realizada no Rio de Janeiro em 1992, a Rio-92, é que o tema foi proposto como uma ferramenta para a formação de sociedades ambientalmente responsáveis em todas as suas formas"". Deste modo, torna-se notório a necessidade da abordagem das questões ambientais no sentido de orientar as pessoas sobre as leis de proteção ambiental, pois a responsabilização do infrator torna o mesmo uma pessoa inidônea, o que pode acarretar inúmeros infortúnios no futuro."
